index,sentence_1,sentence_2,calculated_similarity,actual_similarity
2755,"Baleen whales are generally larger than toothed whales , and females are bigger than males .","Males can weigh 130 - 200 kilograms , and females 35 -82 kilograms .",0.3054846525192261,0.469
2756,"Including Paris Hilton, Lindsey Lohan, Tom Cruise, and Katie Holmes.","Paris Hilton is the obvious answer, is she not?",0.0,0.469
2757,Children float on the water in a raft.,Four children are playing together outside.,0.30291810631752014,0.469
2758,@marcorubio @GovernorPerry @GrahamBlog @McConnellPress Your silence is deafening. #TrumpIsRight #SecureTheBorder #illegalaliens,"If a liberal brings up Immigration, hit em with the ""TRUMP"" card! #trumpforpresident #Trump #tcot",0.18674933910369873,0.469
2759,Three people are playing near the ocean as the waves crest near them.,Three males are together with two of them wearing blue shirts.,0.45604947209358215,0.469
2760,@HillaryClinton i am portuguese and i support your campaign! Best luck! The world need a person and a women like you! #USA,Was asked by @HillaryClinton to help with her campaign. Gladly (excitedly) accepted!,0.4382345378398895,0.469
2761,"South Africa 's most popular sports are soccer , rugby union and cricket .","However , other sports such as rugby union and track-and-field are also widely practiced .",0.6698704957962036,0.469
2762,"The universe in Last Kiss Goodnight is so well done, too.","My favorite quote in the Last Kiss Goodnight was ""Love Protects.",0.4568353295326233,0.469
2763,Several botnets have been found and removed from the Internet .,Botnets are made up of many software agents .,0.5079708695411682,0.469
2764,"hey y'all giving a big old s/o to donald trump, we settled our differences and are butt tight now",Why is the media giving the Donald so much airtime?The guy evades questions just like any other politician.Disaster. GOP trouble,0.6919768452644348,0.469
2765,there is still a need to improve the management of public finances.,There is a need to foster and improve communication to the public.,0.6976376175880432,0.469
2766,"The United States of America, especially on the White House, especially on Bush.",A sardar went to America in order to attend a meeting with Bush.,0.414842814207077,0.469
2767,I advise that you don't try too hard to find her because she may take it the wrong way.,look for her but not too hard cuz it will scare us away,0.8331975340843201,0.469
2768,Ben Hall 's body was taken back to Forbes where an official inquest was held .,An official inquest was held in the court house to find out how he died .,0.7934657335281372,0.469
2769,"She was another strong character, and a wonderful friend to Violet.",Wonderful second book in the Violet Eden Chapters.,0.39998793601989746,0.469
2770,Violet isn't one to go down without a fight thought.,I am hoping that whatever hold Phoenix has over Violet will go away.,0.555734395980835,0.469
2771,it's not popular but maybe the tv channel's website that it comes in on,You can go on the TV Show's website to check their ratings.,0.6703946590423584,0.469
2772,@JebBush and @marcorubio cannot speak their minds b/c they are paid 2 keep things pc. @realDonaldTrump ANSWERS TO NO ONE!,"@realDonaldTrump they may be dumping you now, but when you're president they'll be begging for your business.",0.6712239980697632,0.469
2773,"Go to see the movie Memoirs of a Geisha, it is a beautiful movie.",Memoirs of a Geisha i wanna see it soooooo bad,0.5539736747741699,0.469
2774,Fantastic Emmet County Dem meeting tonight in Estherville. Glad to meet some @HillaryClinton supporters!,If you need me I'll be screaming like a little baby from now until about ten minutes after @HillaryClinton arrives in #PTown.,0.4582718014717102,0.469
2775,A man is resting atop concrete structure in a crowded area.,Construction work being performed in a local business area.,0.29444101452827454,0.469
2776,Dinner that night became a ritual.,How about dinner at my place tomorrow?,0.40022042393684387,0.469
2777,He's just down the hall.,The bathroom's down the hall and to the left.,0.7129074335098267,0.469
2778,"I am an Aquarius, but thank you for the points.",I was unaware of that. Thank you for the two points.,0.5936024785041809,0.469
2779,When is abortion a responsible choice? When a woman chooses it to be,It's so brilliant that #lovewins - now extend the equality to women's rights #abortionrights,0.473428338766098,0.469
2780,"Hillary Clinton keeps sending me emails, and when I try to unsubscribe, I get an error message. THIS IS CANCER",@FoxNews @GovChristie @HillaryClinton Actually she should be disqualified from running!How many scams and ethics problems now?,0.491531640291214,0.469
2781,"After another Tribal Council , things got worse for Ulong as they got lost in the dark on their way back to camp .","Koror won Immunity again , and Ulong faced their third successive Tribal Council .",0.5541477799415588,0.469
2782,Sources of uncertainties shall be identified and reduced as far as practicable.,"Nevertheless, a systematic structure for the notes is retained as far as practicable.",0.674329936504364,0.469
2783,"Witnessing the destruction of the #middleclass If you are black, white Hispanic, or any other creed support #Trump #usa #4thjuly",@andersoncooper #AC360 @ac360 @ananavarro < WHY IS YOUR HISPANIC LATINO ASS SAYING @realDonaldTrump SAID DISGRACEFUL THINGS?,0.0,0.469
2784,He is the younger brother of NFL quarterback Peyton Manning and the son of former NFL quarterback Archie Manning .,Peyton Williams Manning is an American football quarterback for the Indianapolis Colts of the National Football League .,0.6870266795158386,0.469
2785,"*_* This is why Nick is my favorite character, now I love him even more.",I don't have anything against homosexuals but daaaaaaaaaamn I really wanted to hear about the girl Nick got with.,0.6287736892700195,0.469
2786,A brown dog holding a foam bat aiming for a ball.,The tan and white dog is running outside with a tennis ball in its mouth.,0.6368236541748047,0.469
2787,"Much like the land of Tigana, this novel has stood the test of time and will undoubtedly continue to thrill readers for years to come.","Tigana is easily on this list, but it's more than that.",0.6238120198249817,0.469
2788,Ophelia is getting up there in years and is searching for someone to take over the task for her.,But was there more to the pleasant and happy memories than Ophelia and Annie realized?,0.5679959654808044,0.469
2789,Construction workers take a break outside of a building.,Several construction workers are looking at an escalator,0.49707791209220886,0.469
2790,The Last Piano Sonatas. Have you heard them?,did you hear his last songs for the piano?,0.6629505157470703,0.469
2791,Artemis the older has to play a bit of catch-up.,Another adventure-filled story in the world of Artemis Fowl!,0.37719568610191345,0.469
2792,"I would vote for @realDonaldTrump if he had a hilariously oversized head, I'm talking 2x size of his body",@gpacja @TexanJustin @JebBush @Isikoff @realDonaldTrump you're an awful person. Free speech. I'll pray for you're soul.,0.45266178250312805,0.469
2793,Cloaked was interesting in the fact that Flinn wove so many different tales together to form one retelling.,"Well, among other tales (this is a mash-up), Flinn uses The Elves and the Shoemaker, and she didn't make them creepy!",0.7280263900756836,0.469
2794,I really liked him and I'm eager to find out more about him in the next book.,It was a book that I found hard to put down.,0.6007498502731323,0.469
2795,"Reese, I love the name, is our welcoming douche bag of the novel.",Especially the main distraction - Reese.,0.3913385272026062,0.469
2796,"That said, a predictable ending is not a deal-killer in an of itself.",I also did not like how open ended the end was.,0.6414370536804199,0.469
2797,"Ismael rapidly weakened over land , and dissipated on September 16 over northwestern Mexico .",Henriette weakened quickly over land and dissipated over the mountains of northwestern Mexico early on September 6 .,0.928982675075531,0.469
2798,His neck was broken in the crash.,"Feel her neck, the ridges in her neck.",0.3783154785633087,0.469
2799,It is one of the most sparsely populated regions in Kashmir .,These areas were very sparsely populated .,0.779209554195404,0.469
2800,The one thing I really didn't like was Liz's treatment of Raahosh.,Raahosh is disconcerted: why this little human female is not afraid?,0.6864113211631775,0.469
2801,I liked the world-building and I liked how Ruben Cavazos was a very complicated character.,Stukkm their interactions were often intense and leant a very different aspect to the book.,0.5625348091125488,0.469
2802,"A man rides a horse, while mountains and clouds are shown in the background.",A large group of people are walking up a steep mountain with clouds hanging in the background.,0.7399284839630127,0.469
2803,@peddoc63 @realDonaldTrump So I guess Univision is Fair & Balanced. These are the people that R helping shape USA!,@sbrenn01 @marklevinshow What diversity? Conservatives are racist. I am one. I love Trump.,0.5305393934249878,0.469
2804,"You see, Dez has a secret.",I thought Dez and Reese were perfect for one another.,0.22895842790603638,0.469
2805,I want America to great again #WhyImNotVotingForHillary,@GOP Of course @HillaryClinton is silent. That insures she doesn't have 2 stand 4 ANYTHING & less chance of offending voters,0.4865753650665283,0.469
2806,"Even though Lex has a lot more to deal with on her conscience, she still manages to keep it fun.",Even better than the dialogue was the relationship between Lex and Driggs.,0.6228801608085632,0.469
2807,Get the truth from Trump! @realDonaldTrump,"If you live in a Trump building, congratulations on that decision",0.437362939119339,0.469
2808,"@RedAlert -there should be a ""stigma"" to butchering pre-born children - its a horrendous crime against humanity. #murder",Abortion is not contraception. Contraception is about preventing pregnancy. Abortion is terminating a life. #CCOT,0.42515599727630615,0.469
