text,label
what 1988 fantasy film features a young dwarf who is tasked to protect a young child from evil,"O,B-Year,B-Genre,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 1988 robert zemeckis movie starring bob hoskins feature live animation intermingled with live human actors,"O,B-Year,B-Director,I-Director,O,O,B-Actor,I-Actor,O,O,O,O,O,O,O,O"
what 1990 kevin costner film depicts a solitary man at a civil war outpost who falls in love with an indian,"O,B-Year,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 1991 movie depicts keanu reeves and river phoenix as two best friends living on the streets as hustlers,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 1991 movie features susan sarandon and geena davis as friends who go on an epic road trip,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 1993 film starring angela bassett is loosely based on the life of tina turner,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Origin,I-Origin,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 1994 film directed by mick nichols starred robin williams as the gay owner of a cabaret,"O,B-Year,O,O,O,B-Director,I-Director,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 1996 coen brothers movie features william h macy and frances mcdormand and used the tagline a homespun murder story,"O,B-Year,B-Director,I-Director,O,O,B-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor,O,O,O,O,O,O,O,O"
what 1996 movie directed by the coen brothers stars both frances mcdormand and steve buscemi,"O,B-Year,O,O,O,O,B-Director,I-Director,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor"
what 1996 movie featured actors al pacino alec baldwin kevin spacey winona ryder and penelope allen,"O,B-Year,O,O,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 1996 movie featuring paul hogan and elijah wood centered on the relationship between a dolphin the environment and friendship,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 1997 canadian film starring ian holm was adapted from the critically acclaimed novel by russel banks,"O,B-Year,O,O,O,B-Actor,I-Actor,O,B-Relationship,I-Relationship,I-Relationship,I-Relationship,I-Relationship,I-Relationship,I-Relationship,B-Origin,I-Origin"
what 1997 film documents the effects of a tragic bus accident on a small town,"O,B-Year,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 1998 coen brothers film features crime comedy with stars jeff bridges john goodman and julianne moore,"O,B-Year,B-Director,I-Director,O,O,B-Genre,I-Genre,O,O,B-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 1999 flick stars forrest whitaker as a mafia hit man living by the ancient code of the samurai,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 1999 horror film about a sleep study in an old mansion stars catherine zeta jones,"O,B-Year,B-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,B-Actor,I-Actor,I-Actor"
what 1999 low budget horror movie became a cult classic is made up of the film that three college shot while camping in the woods searching for an urban legend,"O,B-Year,B-Opinion,I-Opinion,B-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 1999 m night shyamalan movie featured haley joel osment as a boy who can communicate with spirits,"O,B-Year,B-Director,I-Director,I-Director,O,O,B-Actor,I-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 1999 movie featured three film students who go missing after traveling into the woods,"O,B-Year,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2000 movie directed by ang lee won an academy award for its original score,"O,B-Year,O,O,O,B-Director,I-Director,O,B-Award,I-Award,I-Award,I-Award,I-Award,I-Award,I-Award"
what 2000 movie features a teenager who has a terrifying vision of a plane crash,"O,B-Year,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2000 movie spawned 5 sequels all of which continued the tale of teenagers trying to cheat death,"O,B-Year,O,B-Relationship,I-Relationship,I-Relationship,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2000 wuxia film directed by ang lee was nominated for an academy award for best picture,"O,B-Year,B-Genre,O,O,O,B-Director,I-Director,O,O,O,O,B-Award,I-Award,I-Award,I-Award,I-Award"
what 2001 fantasy film based on a novel by j r r tolkien tells the story frodo baggins,"O,B-Year,B-Genre,I-Genre,O,O,O,B-Origin,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2001 movie featured russell crowe as a young prodigy who develops paranoid schizophrenia,"O,B-Year,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2002 action spy thriller starring matt damon spawned four more films the last starring jeremy renner,"O,B-Year,B-Genre,I-Genre,I-Genre,O,B-Actor,I-Actor,O,O,O,O,O,O,O,B-Actor,I-Actor"
what 2002 movie is about a man who delivers packages without ever asking any questions,"O,B-Year,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2002 movie starred adrien brody as a polish jew living in the ruins of warsaw,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2002 movie starring tom hanks is about a hitman whose son sees what his father does for a living,"O,B-Year,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2002 sam mendes film depicts tom hanks as a hitman who goes on the run,"O,B-Year,B-Director,I-Director,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2004 clint eastwood movie features hilary swank as a woman who becomes a boxing professional,"O,B-Year,B-Director,I-Director,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2004 michael moore directed movie attacked the bush administration for it s handling of a major terrorist attack,"O,B-Year,B-Director,I-Director,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2005 arctic documentary about black and white emperors was narrated by the great morgan freeman,"O,B-Year,O,B-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,O,O,B-Actor,I-Actor"
what 2005 film depicts phillip seymor hoffman recounting the murder of a kansas family while becoming close to one of the killers,"O,B-Year,O,O,B-Actor,I-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2005 russell crowe and renee zellweger movie depicts the story of washed up boxer james braddock,"O,B-Year,B-Actor,I-Actor,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2006 film starring brad pitt focuses on four families in morocco and around the world,"O,B-Year,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2007 michael bay movie has shia labeouf and megan fox starring amongst the autobots and decepticons,"O,B-Year,B-Director,I-Director,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,O,O,B-Plot,I-Plot,I-Plot"
what 2009 movie stars adrien brody and sarah polley as genetic engineers who create an animal and human hybrid,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2009 wes anderson directed children s film starred bill murray as the titular animal and meryl streep as his wife,"O,B-Year,B-Director,I-Director,O,B-Genre,O,O,O,B-Actor,I-Actor,O,O,O,O,O,B-Actor,I-Actor,O,O,O"
what 2010 adam sandler movie shows the playful side of adults in a camp like setting,"O,B-Year,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 comedy featuring reese witherspoon and owen wilson is about a young executive in his father s company accused of corporate malfeasance,"O,B-Year,B-Genre,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 comedy stars jackie chan as bob ho as spy on loan to the cia,"O,B-Year,B-Genre,O,B-Actor,I-Actor,O,B-Character_Name,I-Character_Name,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 disney movie stars nicholas cage as balthazar blake in which he searches for the right person to inherit wizard merlin s powers,"O,B-Year,B-Genre,O,O,B-Actor,I-Actor,O,B-Character_Name,I-Character_Name,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 film features the story of a bullied boy who befriends a vampire in los alamos,"O,B-Year,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 film starring amanda seyfried was based on a book by lise friedman and ceil friedman,"O,B-Year,O,O,B-Actor,I-Actor,O,O,O,B-Origin,I-Origin,O,O,O,O,O,O"
what 2010 film stars queen latifah as a physical terapist who falls in love with a basketball player,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 horror film is a remake of the swedish horror film let the right on in,"O,B-Year,B-Genre,O,O,O,B-Relationship,I-Relationship,I-Relationship,I-Relationship,I-Relationship,I-Relationship,I-Relationship,I-Relationship,I-Relationship,I-Relationship,I-Relationship"
what 2010 julia roberts movie shows a woman who has it all but is n t happy,"O,B-Year,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 movie depicts tanner maguire as a young boy fighting cancer while inspiring hope in everyone he comes in contact,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 movie featured nicholas cage as a sorcerer searching for the person who would inherit merlin s powers,"O,B-Year,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 movie featured robert downey jr on a hilarious road trip,"O,B-Year,O,O,B-Actor,I-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 movie featured tom cruise and cameron diaz as a spy and single girl respectively,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 movie features bruce willis and helen mirren as retired black ops agents forced to come out of retirement,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 movie features zac efron as a young man who sees his dead brother,"O,B-Year,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 movie finds a man coming to the realization that he was the sperm donor for his best friend s son,"O,B-Year,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 movie has zack galifianakis starring as bobby a patient in a hospital s psychiatric floor,"O,B-Year,O,O,B-Actor,I-Actor,O,O,B-Character_Name,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 movie is set in the near future and shows the plight of a man who struggles to make payments on the heart he purchased,"O,B-Year,O,O,O,O,O,O,O,O,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 movie is the live action adaptation of an american cartoon series of the same title,"O,B-Year,O,O,O,B-Genre,I-Genre,O,O,O,O,O,O,O,O,O,O"
what 2010 movie shows a bullied boy befriending a girl vampire who lives in secrecy,"O,B-Year,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 movie shows queen latifah as a physical therapist falling in love with a basketball player,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 movie stars katherine heigl and josh duhamel as two friends who become the caretaker of an orphaned girl,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 movie written and directed by steve antin featured both a legend and a star,"O,B-Year,O,O,O,O,O,B-Director,I-Director,O,O,O,O,O,O,O"
what 2010 post apocalyptic film starring denzel washington as blind man carrying the bible around am i thinking of,"O,B-Year,B-Genre,I-Genre,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,O,O,O"
what 2010 post apocalyptic film was the first directed by the hughes brothers since 2001 s from hell,"O,B-Year,B-Genre,I-Genre,O,O,O,O,O,O,O,B-Director,I-Director,O,O,O,O,O"
what 2010 romantic comedy film directed by mark steven johnson starred kristen bell as an art curator,"O,B-Year,B-Genre,I-Genre,O,O,O,B-Director,I-Director,I-Director,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot"
what 2010 romantic comedy film stars jason bateman and jennifer anniston in which he switches her sperm samples,"O,B-Year,B-Genre,I-Genre,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 romantic comedy stars queen latifah as a physical therapist and common as a basketball player,"O,B-Year,B-Genre,I-Genre,O,B-Actor,I-Actor,O,O,O,O,O,B-Actor,B-Plot,O,O,O"
what 2010 scifi western directed by jon favreau was based on a 2006 graphic novel,"O,B-Year,B-Genre,I-Genre,O,O,B-Director,I-Director,O,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin"
what 2010 thriller directed by greg and colin strause is about alien invasion and abduction,"O,B-Year,B-Genre,O,O,B-Director,O,B-Director,I-Director,O,O,B-Plot,I-Plot,I-Plot,I-Plot"
what 2010 tyler perry movie features janet jackson in a story collection of twenty poems,"O,B-Year,B-Director,I-Director,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 action adventure movie depicts an underwater cave diving team experiencing a life threatening crisis,"O,B-Year,B-Genre,I-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 adam sandler movie depicts the actor playing both the male and female leads of the movie,"O,B-Year,B-Actor,I-Actor,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
what 2011 comedy starred jason bateman jason sudeikis and charlie day as friends plotting against their employers,"O,B-Year,B-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 comedy stars elizabeth banks zooey deschanel and emily mortimer as the sisters of paul rudd,"O,B-Year,B-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor,O,O,O,O,B-Actor,I-Actor"
what 2011 comedy stars jason bateman and ryan reynolds as friends who accidentally swap bodies,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 documentary directed by jon chu followed a canadian pop star and included footage from his 2010 concert tour,"O,B-Year,B-Genre,O,O,B-Director,I-Director,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 film features the title character going up against international assassins hunting down a chinese premier,"O,B-Year,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 film finds four police officers struggling with their faith and roles as fathers and husbands after a tragedy occurs,"O,B-Year,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 film finds that a teenager suspects his new neighbor of being a vampire,"O,B-Year,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 film starring johnny depp is based on work of the same name by hunter s thompson,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin"
what 2011 film stars in real life married couple rachel weisz and daniel craig playing a married couple,"O,B-Year,O,O,O,O,O,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot"
what 2011 film was loosely based on a short story by philip k dick starring matt damon,"O,B-Year,O,O,O,O,O,O,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,O,B-Actor,I-Actor"
what 2011 john singleton movie features taylor lautner as a man who must uncover the truth about his life,"O,B-Year,B-Director,I-Director,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 johnny depp movie shows him playing an american journalist living in puerto rico,"O,B-Year,B-Actor,I-Actor,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 movie directed by craig brewer takes place largely in a town where dancing and rock music have been outlawed,"O,B-Year,O,O,O,B-Director,I-Director,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 movie directed by rod lurie set in the deep south featured alexander skarsg rd as charlie,"O,B-Year,O,O,O,B-Director,I-Director,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,B-Actor,I-Actor,I-Actor,O,B-Character_Name"
what 2011 movie features ginnifer goodwin and kate hudson as friends with issues and secrets,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 movie features hank azaria and a group of tiny blue people trying to get home,"O,B-Year,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 movie featuring natalie portman and ashton cutcher was about a couple who make a pact to have sex without having a relationship,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 movie had nicolas cage reprising his role as the motorcycle riding johnny blaze on a quest to stop the devil,"O,B-Year,O,O,B-Actor,I-Actor,O,O,O,O,O,O,O,B-Character_Name,I-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 movie is a prequel to a very famous john carpenter movie from 1982 about an alien that morphs into various incarnations,"O,B-Year,O,O,O,B-Relationship,O,O,O,O,B-Director,I-Director,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 movie is the story of bethany hamilton the girl who had her arm bitten of by a tiger shark,"O,B-Year,O,O,O,O,O,B-Character_Name,I-Character_Name,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 movie shows the love affair between a politician and a ballerina and the mysterious forces keeping them apart,"O,B-Year,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 romantic fantasy film is a retelling of beauty and the beast in modern new york city,"O,B-Year,B-Genre,I-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 steven spielberg world war i movie features jeremy irvine david thewlis and emily watson,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,O,O,B-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2011 superhero movie features ryan reynolds as the titular character who is given an extraordinary ring that grants him the power to create anything he desires,"O,B-Year,B-Genre,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 superhero movie stars chris hemsworth as the titular god of thunder who later becomes a member of the avengers,"O,B-Year,B-Genre,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
